<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
345.HK,D,20060201,000000,1.784,1.784,1.784,1.784,155206,0
345.HK,D,20060206,000000,1.7685,1.7685,1.7685,1.7685,142090,0
345.HK,D,20060208,000000,1.7374,1.7374,1.7374,1.7374,775759,0
345.HK,D,20060213,000000,1.7219,1.7219,1.7219,1.7219,1068957,0
345.HK,D,20060215,000000,1.7374,1.7374,1.7374,1.7374,616454,0
345.HK,D,20060220,000000,1.7685,1.7685,1.7685,1.7685,89626,0
345.HK,D,20060222,000000,1.7685,1.7685,1.7685,1.7685,428458,0
345.HK,D,20060227,000000,1.7685,1.7685,1.7685,1.7685,710452,0
345.HK,D,20060301,000000,1.753,1.753,1.753,1.753,202204,0
345.HK,D,20060306,000000,1.7374,1.7374,1.7374,1.7374,85253,0
345.HK,D,20060308,000000,1.7219,1.7219,1.7219,1.7219,351945,0
345.HK,D,20060313,000000,1.7374,1.7374,1.7374,1.7374,107116,0
345.HK,D,20060315,000000,1.7219,1.7219,1.7219,1.7219,192368,0
345.HK,D,20060320,000000,1.7219,1.7219,1.7219,1.7219,242646,0
345.HK,D,20060322,000000,1.7374,1.7374,1.7374,1.7374,384737,0
345.HK,D,20060327,000000,1.7063,1.7063,1.7063,1.7063,168322,0
345.HK,D,20060329,000000,1.7374,1.7374,1.7374,1.7374,271065,0
345.HK,D,20060403,000000,1.7374,1.7374,1.7374,1.7374,811829,0
345.HK,D,20060406,000000,1.7219,1.7219,1.7219,1.7219,238275,0
345.HK,D,20060411,000000,1.7219,1.7219,1.7219,1.7219,878773,0
345.HK,D,20060413,000000,1.7219,1.7219,1.7219,1.7219,1120874,0
345.HK,D,20060419,000000,1.7063,1.7063,1.7063,1.7063,274344,0
345.HK,D,20060424,000000,1.7219,1.7219,1.7219,1.7219,172694,0
345.HK,D,20060426,000000,1.7219,1.7219,1.7219,1.7219,640499,0
345.HK,D,20060502,000000,1.7374,1.7374,1.7374,1.7374,607709,0
345.HK,D,20060504,000000,1.7063,1.7063,1.7063,1.7063,83069,0
345.HK,D,20060510,000000,1.7219,1.7219,1.7219,1.7219,360691,0
345.HK,D,20060512,000000,1.7374,1.7374,1.7374,1.7374,733404,0
345.HK,D,20060517,000000,1.753,1.753,1.753,1.753,543222,0
345.HK,D,20060519,000000,1.784,1.784,1.784,1.784,653616,0
345.HK,D,20060524,000000,1.7374,1.7374,1.7374,1.7374,67766,0
345.HK,D,20060526,000000,1.7685,1.7685,1.7685,1.7685,30604,0
345.HK,D,20060601,000000,1.7685,1.7685,1.7685,1.7685,21860,0
345.HK,D,20060605,000000,1.7997,1.7997,1.7997,1.7997,89626,0
345.HK,D,20060608,000000,1.7374,1.7374,1.7374,1.7374,363698,0
345.HK,D,20060612,000000,1.753,1.753,1.753,1.753,135532,0
345.HK,D,20060615,000000,1.7219,1.7219,1.7219,1.7219,69951,0
345.HK,D,20060619,000000,1.7374,1.7374,1.7374,1.7374,98530,0
345.HK,D,20060622,000000,1.7219,1.7219,1.7219,1.7219,120230,0
345.HK,D,20060626,000000,1.7374,1.7374,1.7374,1.7374,255762,0
345.HK,D,20060628,000000,1.753,1.753,1.753,1.753,537757,0
345.HK,D,20060703,000000,1.753,1.753,1.753,1.753,970314,0
345.HK,D,20060705,000000,1.7685,1.7685,1.7685,1.7685,476824,0
345.HK,D,20060710,000000,1.9544,1.9544,1.9544,1.9544,4224456,0
345.HK,D,20060712,000000,1.9229,1.9229,1.9229,1.9229,1202303,0
345.HK,D,20060717,000000,1.9229,1.9229,1.9229,1.9229,773845,0
345.HK,D,20060719,000000,1.9697,1.9697,1.9697,1.9697,640227,0
345.HK,D,20060724,000000,1.9488,1.9488,1.9488,1.9488,1943358,0
345.HK,D,20060726,000000,1.9544,1.9544,1.9544,1.9544,1016493,0
345.HK,D,20060731,000000,1.9671,1.9671,1.9671,1.9671,242646,0
345.HK,D,20060802,000000,1.9919,1.9919,1.9919,1.9919,383083,0
345.HK,D,20060807,000000,1.9919,1.9919,1.9919,1.9919,161766,0
345.HK,D,20060809,000000,1.9854,1.9854,1.9854,1.9854,253577,0
345.HK,D,20060814,000000,1.9854,1.9854,1.9854,1.9854,285273,0
345.HK,D,20060816,000000,1.979,1.979,1.979,1.979,225159,0
345.HK,D,20060821,000000,1.9919,1.9919,1.9919,1.9919,303855,0
345.HK,D,20060823,000000,2.0046,2.0046,2.0046,2.0046,343203,0
345.HK,D,20060828,000000,1.9854,1.9854,1.9854,1.9854,1875046,0
345.HK,D,20060830,000000,2.0046,2.0046,2.0046,2.0046,742150,0
345.HK,D,20060901,000000,2.0018,2.0018,2.0018,2.0018,504966,0
345.HK,D,20060906,000000,2.0155,2.0155,2.0155,2.0155,244833,0
345.HK,D,20060908,000000,2.0091,2.0091,2.0091,2.0091,262321,0
345.HK,D,20060913,000000,1.9954,1.9954,1.9954,1.9954,157394,0
345.HK,D,20060915,000000,2.0018,2.0018,2.0018,2.0018,437201,0
345.HK,D,20060920,000000,2.0091,2.0091,2.0091,2.0091,238275,0
345.HK,D,20060922,000000,2.0018,2.0018,2.0018,2.0018,273249,0
345.HK,D,20060927,000000,2.022,2.022,2.022,2.022,539396,0
345.HK,D,20060929,000000,2.0091,2.0091,2.0091,2.0091,135532,0
345.HK,D,20061005,000000,2.0091,2.0091,2.0091,2.0091,74325,0
345.HK,D,20061009,000000,2.0155,2.0155,2.0155,2.0155,74325,0
345.HK,D,20061012,000000,2.0155,2.0155,2.0155,2.0155,128976,0
345.HK,D,20061016,000000,1.9954,1.9954,1.9954,1.9954,150835,0
345.HK,D,20061019,000000,2.0155,2.0155,2.0155,2.0155,106020,0
345.HK,D,20061023,000000,1.9761,1.9761,1.9761,1.9761,398673,0
345.HK,D,20061026,000000,2.0018,2.0018,2.0018,2.0018,174879,0
345.HK,D,20061031,000000,2.0018,2.0018,2.0018,2.0018,69951,0
345.HK,D,20061103,000000,1.9954,1.9954,1.9954,1.9954,174879,0
345.HK,D,20061107,000000,2.0018,2.0018,2.0018,2.0018,317789,0
345.HK,D,20061110,000000,1.9761,1.9761,1.9761,1.9761,620826,0
345.HK,D,20061114,000000,2.0018,2.0018,2.0018,2.0018,684220,0
345.HK,D,20061116,000000,1.9826,1.9826,1.9826,1.9826,168322,0
345.HK,D,20061121,000000,1.9826,1.9826,1.9826,1.9826,212042,0
345.HK,D,20061123,000000,2.0677,2.0677,2.0677,2.0677,2664741,0
345.HK,D,20061128,000000,1.9826,1.9826,1.9826,1.9826,1597970,0
345.HK,D,20061130,000000,2.0283,2.0283,2.0283,2.0283,992173,0
345.HK,D,20061205,000000,2.0018,2.0018,2.0018,2.0018,1681037,0
345.HK,D,20061207,000000,2.0018,2.0018,2.0018,2.0018,1438392,0
345.HK,D,20061212,000000,2.0018,2.0018,2.0018,2.0018,817567,0
345.HK,D,20061214,000000,2.0018,2.0018,2.0018,2.0018,384737,0
345.HK,D,20061219,000000,2.0091,2.0091,2.0091,2.0091,343203,0
345.HK,D,20061221,000000,2.0073,2.0073,2.0073,2.0073,495131,0
345.HK,D,20061228,000000,1.9945,1.9945,1.9945,1.9945,721926,0
345.HK,D,20070102,000000,1.9809,1.9809,1.9809,1.9809,539670,0
345.HK,D,20070105,000000,1.968,1.968,1.968,1.968,1038354,0
345.HK,D,20070109,000000,1.9544,1.9544,1.9544,1.9544,1494136,0
345.HK,D,20070112,000000,1.9615,1.9615,1.9615,1.9615,2005112,0
345.HK,D,20070116,000000,1.9615,1.9615,1.9615,1.9615,478735,0
345.HK,D,20070119,000000,1.9744,1.9744,1.9744,1.9744,819752,0
345.HK,D,20070123,000000,1.968,1.968,1.968,1.968,590220,0
345.HK,D,20070125,000000,1.9085,1.9085,1.9085,1.9085,4655099,0
345.HK,D,20070130,000000,1.935,1.935,1.935,1.935,1429648,0
345.HK,D,20070201,000000,1.9415,1.9415,1.9415,1.9415,1160768,0
345.HK,D,20070206,000000,1.9744,1.9744,1.9744,1.9744,2205681,0
345.HK,D,20070208,000000,1.9809,1.9809,1.9809,1.9809,603336,0
345.HK,D,20070213,000000,1.9809,1.9809,1.9809,1.9809,1342208,0
345.HK,D,20070215,000000,1.9945,1.9945,1.9945,1.9945,1420904,0
345.HK,D,20070222,000000,2.0541,2.0541,2.0541,2.0541,2202673,0
345.HK,D,20070226,000000,2.0541,2.0541,2.0541,2.0541,1377183,0
345.HK,D,20070301,000000,2.0211,2.0211,2.0211,2.0211,782590,0
345.HK,D,20070305,000000,1.9479,1.9479,1.9479,1.9479,1580482,0
