<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
3067.HK,D,20200917,000000,15.55,15.56,15.18,15.33,865900,0
3067.HK,D,20200918,000000,15.32,15.4,15.16,15.36,451100,0
3067.HK,D,20200921,000000,15.75,15.75,15.05,15.1,780951,0
3067.HK,D,20200922,000000,15.1,15.29,14.95,15.13,978400,0
3067.HK,D,20200923,000000,15.24,15.33,15.15,15.27,1195200,0
3067.HK,D,20200924,000000,15.27,15.27,14.76,14.8,1159480,0
3067.HK,D,20200925,000000,14.92,14.92,14.4,14.52,1247800,0
3067.HK,D,20200928,000000,14.65,14.65,14.48,14.63,692900,0
3067.HK,D,20200929,000000,14.74,14.83,14.59,14.83,914200,0
3067.HK,D,20200930,000000,14.8,14.94,14.65,14.81,546500,0
3067.HK,D,20201005,000000,15,15.15,14.78,14.84,1026000,0
3067.HK,D,20201006,000000,15.04,15.39,14.97,15.32,616700,0
3067.HK,D,20201007,000000,15.33,15.7,15.3,15.68,1689000,0
3067.HK,D,20201008,000000,15.73,15.73,15.57,15.68,1077400,0
3067.HK,D,20201009,000000,15.93,15.93,15.65,15.74,1229081,0
3067.HK,D,20201012,000000,15.89,16.22,15.89,16.21,1699000,0
3067.HK,D,20201014,000000,16.41,16.41,16.2,16.27,2188055,0
3067.HK,D,20201015,000000,16.33,16.33,15.72,15.8,1378300,0
3067.HK,D,20201016,000000,15.96,16.06,15.8,16.01,1519100,0
3067.HK,D,20201019,000000,16.11,16.15,15.84,15.95,989600,0
3067.HK,D,20201020,000000,15.95,16.03,15.77,16.02,928600,0
3067.HK,D,20201021,000000,16.19,16.19,15.95,15.97,1070600,0
3067.HK,D,20201022,000000,16.01,16.59,15.72,15.93,969200,0
3067.HK,D,20201023,000000,15.99,15.99,15.61,15.66,1344941,0
3067.HK,D,20201027,000000,15.72,15.92,15.64,15.78,1264500,0
3067.HK,D,20201028,000000,15.99,16.1,15.75,16.01,732100,0
3067.HK,D,20201029,000000,16.01,16.29,15.69,16.29,4450600,0
3067.HK,D,20201030,000000,16.17,16.26,15.71,15.75,1216800,0
3067.HK,D,20201102,000000,16.19,16.26,15.64,15.88,804500,0
3067.HK,D,20201103,000000,16.09,16.23,15.98,16.17,846600,0
3067.HK,D,20201104,000000,16.03,16.34,15.83,16.33,1584400,0
3067.HK,D,20201105,000000,16.75,17.09,16.75,17.04,1796900,0
3067.HK,D,20201106,000000,17.18,17.2,16.8,17.04,4943468,0
3067.HK,D,20201109,000000,17.19,17.86,17.19,17.6,7541400,0
3067.HK,D,20201110,000000,17.7,17.8,16.44,16.66,6063300,0
3067.HK,D,20201111,000000,16.49,16.49,15.62,15.67,9467500,0
3067.HK,D,20201112,000000,15.98,16.36,15.98,16.23,7638500,0
3067.HK,D,20201113,000000,16.3,16.61,16.16,16.58,1949600,0
3067.HK,D,20201116,000000,16.71,16.94,16.54,16.93,4015800,0
3067.HK,D,20201117,000000,16.93,16.93,16.41,16.71,4778750,0
3067.HK,D,20201118,000000,16.87,16.87,16.52,16.66,1899900,0
3067.HK,D,20201119,000000,16.66,16.66,16.32,16.55,949200,0
3067.HK,D,20201120,000000,16.59,16.81,16.59,16.7,1736241,0
3067.HK,D,20201123,000000,16.95,16.95,16.82,16.88,1422900,0
3067.HK,D,20201124,000000,17.02,17.1,16.84,16.94,1934200,0
3067.HK,D,20201125,000000,17,17.08,16.47,16.56,3792300,0
3067.HK,D,20201126,000000,16.65,16.84,16.62,16.84,1049000,0
3067.HK,D,20201127,000000,16.99,17.02,16.84,16.93,1329891,0
3067.HK,D,20201130,000000,17,17.04,16.75,16.8,2057296,0
3067.HK,D,20201201,000000,16.81,16.85,16.63,16.67,2854500,0
3067.HK,D,20201202,000000,17.15,17.15,16.35,16.5,2040300,0
3067.HK,D,20201203,000000,16.51,16.62,16.48,16.61,1440300,0
3067.HK,D,20201204,000000,16.66,16.74,16.58,16.69,2238200,0
3067.HK,D,20201207,000000,16.69,16.73,16.4,16.59,2064055,0
3067.HK,D,20201208,000000,16.59,17,16.57,16.9,2351500,0
3067.HK,D,20201209,000000,16.91,17.16,16.88,17.1,2174580,0
3067.HK,D,20201210,000000,16.9,16.9,16.62,16.78,1784200,0
3067.HK,D,20201211,000000,16.93,17.02,16.82,16.92,1011200,0
3067.HK,D,20201214,000000,17,17,16.75,16.99,1830300,0
3067.HK,D,20201215,000000,16.96,16.98,16.79,16.88,2144900,0
3067.HK,D,20201216,000000,16.95,17.05,16.87,17,4384975,0
3067.HK,D,20201217,000000,17,17.4,17,17.4,2441700,0
3067.HK,D,20201218,000000,17.45,17.45,17.2,17.35,2141300,0
3067.HK,D,20201221,000000,17.4,17.4,17.12,17.12,1971838,0
3067.HK,D,20201222,000000,17.05,17.22,16.91,17.01,7297100,0
3067.HK,D,20201223,000000,17.1,17.7,17.1,17.58,2107100,0
3067.HK,D,20201224,000000,17.59,17.59,16.98,17.04,3060900,0
3067.HK,D,20201228,000000,17.06,17.19,16.27,16.38,10412529,0
3067.HK,D,20201229,000000,16.58,16.85,16.57,16.78,2310000,0
3067.HK,D,20201230,000000,16.9,17.36,16.9,17.32,2456700,0
3067.HK,D,20201231,000000,17.32,17.64,17.32,17.56,1086800,0
3067.HK,D,20210104,000000,17.56,17.85,17.47,17.82,4079300,0
3067.HK,D,20210105,000000,17.86,17.86,17.53,17.65,3223300,0
3067.HK,D,20210106,000000,17.7,18.14,17.7,17.99,4054645,0
3067.HK,D,20210107,000000,17.99,17.99,17.35,17.6,6418400,0
3067.HK,D,20210108,000000,17.6,18.17,17.6,18.05,2709446,0
3067.HK,D,20210111,000000,18.18,18.45,17.98,18.13,4712334,0
3067.HK,D,20210112,000000,18.15,18.3,18.03,18.2,2073800,0
3067.HK,D,20210113,000000,18.23,18.41,17.97,18.1,4477800,0
